(10,2)
(4,0)
(5,0.130028)
(5,0.0123456790123)
(5,0.00246913580247)
(3,0)
(6,-0.207301)
(6,0.00639658848614)
(6,0.00426439232409)
(7,0)
(7,-0.041007)
(7,0.0201612903226)
(7,0.0)
(5,0)
(1,0)
(6,0)
(8,0)
(9,0.123224)
(9,0.0239520958084)
(9,0.00299401197605)
(2,0)
(9,4)
(1,0.0624111)
(1,0.00869565217391)
(1,0.00652173913043)
(3,0.027637)
(3,0.0102669404517)
(3,0.0041067761807)
(2,-0.0238146)
(2,0.0171102661597)
(2,0.00380228136882)
